Country Name,Region,Income Group,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Barbados,Latin America & Caribbean,High income,SL.IND.EMPL.ZS,25.621006,20.12,19.670002,19.07,18.86,19.57,18.57,19.72,20.87,21.410002,20.62,19.63,18.74,17.61,17.37,17.07,16.65,17.170002,17.62,17.92,18.84,18.55,18.53,18.96,19.430002,19.36,19.320002,19.34,19.170002,18.930002,28.803965
Belarus,Europe & Central Asia,Upper middle income,DT.TDS.DPPF.XP.ZS,3.439456,13.787119,8.430128,0.643911,4.1526356,3.3592422,1.6040902,1.7008157,1.9219611,3.3780549,3.6196673,2.977327,2.326375,1.9196264,1.621278,1.3625532,1.0919472,1.1837263,1.0029584,2.365169,2.209884,3.9492402,7.4233265,7.492275,9.222429,10.00148,9.997794,6.807262,10.305504,8.305243,9.479791
Belarus,Europe & Central Asia,Upper middle income,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belarus,Europe & Central Asia,Upper middle income,GFDD.AI.01,30306.229,28406.232,18297.863,49871.113,29586.807,48595.91,21444.861,15928.343,36220.11,33785.418,52115.445,34314.26,40273.766,25652.107,22366.273,32033.078,14225.835,13770.942,15525.662,38418.355,52247.758,28858.584,22469.607,18060.541,35956.008,17121.604,28874.836,26348.47,20462.201,39948.7,30657.582
Belarus,Europe & Central Asia,Upper middle income,GFDD.DI.04,94.25974,86.20408,96.67779,85.00987,101.24342,88.83032,50.748463,95.592476,101.89543,101.15111,89.94321,83.48592,80.94154,100.58666,96.477104,106.84725,90.469376,98.12002,106.66169,95.601166,94.7144,98.58721,99.15876,99.28654,98.38699,98.77393,98.79119,98.790634,99.141914,99.23248,99.40932
Belarus,Europe & Central Asia,Upper middle income,GFDD.DI.05,56.432365,63.182262,88.041534,99.76014,64.359276,74.11265,82.33848,66.48459,60.235806,66.199265,75.591255,50.603523,90.02866,68.1133,70.15917,75.14326,63.358364,20.664848,22.54037,24.88769,26.11179,32.85238,26.9957,26.96904,27.751019,33.70628,32.32192,33.14264,30.934479,31.241678,28.919859
Belarus,Europe & Central Asia,Upper middle income,GFDD.DI.06,17.309734,15.844994,21.742363,7.852958,10.908507,34.951088,16.802563,25.068377,12.193457,13.370917,6.52058,6.725559,20.398788,7.0730844,7.2478423,11.616123,9.690966,16.644068,7.193598,2.328644,3.1560242,0.7860665,0.3528331,0.3221304,0.75857097,0.6491838,0.6072966,0.57230204,0.3953229,0.34291708,0.2859832
Belarus,Europe & Central Asia,Upper middle income,GFDD.DI.11,14.315551,11.654492,10.273392,17.110207,13.98618,16.783121,20.225851,19.068438,14.682367,11.090281,11.092878,19.05189,10.714757,14.546225,10.817536,9.227449,21.599337,0.29273766,14.187645,1.3128592,21.600697,12.664416,22.097265,15.484427,24.330648,23.760578,2.96535,2.9900084,2.9114034,2.8834257,18.096304
Belarus,Europe & Central Asia,Upper middle income,GFDD.DM.11,6.698132,28.86951,9.679252,21.88026,-9.9443245,17.44978,26.879206,15.136548,19.41656,0.3788639,0.4626694,0.18859081,0.1062014,0.0813444,0.0380268,0.0695132,0.046264,0.1163979,0.0799971,0.0615745,0.1553329,0.1627205,0.112200595,0.121545106,0.1413472,0.2047657,0.094083495,0.0703512,0.1745764,0.22775911,0.26975352
Belarus,Europe & Central Asia,Upper middle income,GFDD.EI.08,11.631769,15.654922,18.396456,21.020008,11.917714,13.70244,6.0275865,19.032473,16.070456,17.899336,16.686506,8.392394,8.615543,8.459955,8.267554,7.9746614,10.7401495,11.077069,13.63935,15.26897,15.70789,17.58544,20.844019,23.37587,24.156908,28.332548,27.95316,24.49895,22.58609,20.12579,22.422338
Belarus,Europe & Central Asia,Upper middle income,GFDD.OI.02,44.39995,51.86393,61.221058,36.386177,32.062424,39.29469,34.929047,27.246002,31.980299,36.78516,37.680904,30.410374,47.384464,44.360992,37.815296,36.613853,54.24449,41.76338,51.61166,23.838402,25.24876,32.0841,26.09104,25.79155,26.55436,32.744076,31.364357,32.70935,30.454706,31.088318,29.19949
Belarus,Europe & Central Asia,Upper middle income,SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.0,99.9,99.9,99.9,99.9,99.9,99.8,100.0,99.8,99.8,97.418495,105.91354,104.794266,93.70543,99.62317,111.42719
Belarus,Europe & Central Asia,Upper middle income,SL.IND.EMPL.ZS,30.382477,36.88,36.46,35.900005,35.3,34.74,34.23,33.79,33.36,32.91,32.57,32.15,31.9,31.729998,31.69,31.67,31.76,31.84,32.0,31.969997,32.01,31.969997,31.800001,31.650002,31.489998,31.070002,31.530003,30.770002,30.63,30.38,35.084812
Belgium,Europe & Central Asia,High income,DT.TDS.DPPF.XP.ZS,5.4568357,11.9819355,12.379811,10.462865,10.695302,14.903162,15.76038,15.873674,1.6110209,15.517351,13.820791,13.081934,11.510806,15.802191,14.777768,9.185885,10.630165,7.167168,8.457483,-6.1922674,9.969956,11.136223,1.8990715,6.1881075,4.2858176,6.0398927,-9.319892,15.5080595,27.317451,4.1017203,9.864563
Belgium,Europe & Central Asia,High income,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Belgium,Europe & Central Asia,High income,GFDD.AI.01,9747.908,10340.453,9695.948,14436.093,15673.742,12542.863,17884.154,4208.6704,5347.2637,13616.532,14967.038,12749.241,25476.383,15336.955,15914.316,25106.92,8020.5747,12963.028,12778.604,13427.778,14082.205,7487.4175,23701.67,10300.274,14517.685,13481.819,19043.11,9039.65,10973.032,13192.381,12592.517
Belgium,Europe & Central Asia,High income,GFDD.DI.04,96.84579,98.631424,99.351105,99.208786,99.34789,99.304085,99.28848,99.280556,89.1838,92.19011,100.47426,99.596596,99.709816,99.75528,99.75146,99.703964,99.73101,99.3145,99.109344,99.07565,98.80339,98.522446,98.31082,98.39117,98.591576,94.69462,88.92266,84.192314,83.32774,83.91519,79.43978
Belgium,Europe & Central Asia,High income,GFDD.DI.05,46.05135,46.157238,73.7013,78.21349,76.26587,77.197266,83.021034,84.66024,154.38997,160.5511,138.43365,92.79399,96.04144,101.4456,106.7421,110.6519,111.4765,113.8101,113.1639,114.35181,113.7746,111.343,115.0137,118.06301,121.43261,125.94791,123.415405,122.7514,126.538605,125.8869,142.5212
Belgium,Europe & Central Asia,High income,GFDD.DI.06,2.207911,0.93204796,0.9485402,1.16151,0.96786267,1.016358,1.052715,1.0409,0.50085104,7.1533146,5.2641196,0.4388371,0.29532748,0.2375533,0.2301058,0.2751276,0.2478841,0.61085093,0.74315625,0.7408947,0.9459162,1.179356,1.335405,1.266799,1.1481299,4.558424,10.15962,15.05719,16.31326,15.623151,22.82542
Belgium,Europe & Central Asia,High income,GFDD.DI.11,12.027856,12.58547,23.692694,25.962868,25.895723,27.524466,31.175001,35.450455,41.757336,43.54626,43.52261,45.075584,45.33421,50.133568,56.366577,61.11468,63.487293,64.20115,61.32055,68.155914,68.48023,68.00074,73.55565,72.52097,78.7324,76.2085,72.97838,70.13073,68.47578,74.984535,81.873184
Belgium,Europe & Central Asia,High income,GFDD.DM.11,115.38191,111.25403,47.45816,63.42255,68.87958,113.736595,72.78501,155.38911,76.624855,72.55024,72.85482,88.7021,95.52299,97.232506,98.02155,90.76277,96.748215,111.1897,103.068504,112.4544,102.8285,89.64553,90.75314,84.087685,75.842514,78.505165,75.51653,80.30531,70.959496,73.19505,88.30485
Belgium,Europe & Central Asia,High income,GFDD.EI.08,14.873899,16.276012,32.589153,20.362122,13.065857,34.37037,37.194393,29.862753,19.350565,35.414425,21.97371,42.04779,37.34412,34.3115,30.50876,29.069698,26.07462,20.05769,19.939268,20.73554,21.30307,23.217949,22.983381,21.067501,22.4812,20.72971,18.76976,16.47073,15.283369,13.416619,14.233749
Belgium,Europe & Central Asia,High income,GFDD.OI.02,39.547108,39.89582,67.766304,72.30561,71.000595,71.71033,77.39651,79.117256,99.4901,101.06482,105.02492,81.10958,82.81538,87.40114,91.24317,93.97816,94.80335,92.552795,93.050896,97.208145,98.45267,97.947685,100.4309,103.2137,106.5811,110.0686,110.0422,109.0978,111.95039,112.8722,126.78771
Belgium,Europe & Central Asia,High income,SH.STA.BRTC.ZS,96.50212,82.14554,87.69876,90.74843,93.82385,86.532,95.045166,95.13625,95.87899,99.3,91.05138,91.80668,97.50692,93.0864,98.087074,90.17777,93.84059,93.2552,96.005035,91.47806,95.14216,97.994705,95.98335,104.26193,93.966896,97.64544,94.94906,92.68617,104.25602,91.46241,97.52141
Belgium,Europe & Central Asia,High income,SL.IND.EMPL.ZS,24.614887,31.21,30.63,29.46,28.88,28.25,27.63,27.55,27.25,25.77,25.81,25.49,25.780003,24.92,24.94,24.690002,24.690002,24.430002,24.670002,23.47,23.38,23.23,21.76,21.7,21.39,21.430002,21.26,20.76,21.060001,20.84,32.970745
Belize,Latin America & Caribbean,Upper middle income,DT.TDS.DPPF.XP.ZS,7.014031,6.1954536,5.425058,5.991586,8.522011,11.745515,12.181856,10.281246,12.027792,10.907308,17.141762,21.810013,38.67916,29.073383,61.516006,36.8493,17.586847,78.95392,11.603982,13.119522,11.572961,9.349303,9.281685,10.800729,6.89346,7.3976684,8.696272,8.28677,7.919008,8.443409,10.453714
Belize,Latin America & Caribbean,Upper middle income,EG.ELC.ACCS.ZS,88.866035,67.0,72.224915,73.12333,74.020386,74.9154,75.80769,76.69659,77.581406,78.46138,79.0,80.19696,81.02942,81.856636,82.68098,83.504776,90.98853,85.16064,85.99806,86.84543,89.91722,91.68173,90.99592,91.186104,91.36426,91.8,93.22231,94.18901,91.72,92.72,97.113335
Belize,Latin America & Caribbean,Upper middle income,GFDD.AI.01,3386.598,-333.4251,2415.208,6656.2085,6824.462,6048.615,7203.1157,5409.501,11938.943,7852.568,4527.1934,3978.3767,4183.291,7930.0264,571.94476,761.45654,839.1421,937.833,1045.0204,942.85815,968.0726,685.341,678.0836,720.59393,692.39484,631.9498,730.28467,674.35785,650.7836,714.3622,760.3883
Belize,Latin America & Caribbean,Upper middle income,GFDD.DI.04,98.60603,94.55779,93.25207,87.6158,87.10066,85.98183,82.297874,87.063896,87.72885,91.48255,92.5349,91.772644,93.74737,86.64875,88.06239,87.592804,85.825226,87.37827,89.39302,91.492676,92.212524,90.69306,91.49022,91.69091,92.257935,88.722244,84.66367,84.74863,86.03555,83.94191,81.72963
Belize,Latin America & Caribbean,Upper middle income,GFDD.DI.05,40.1366,40.94659,39.69645,37.94872,39.64149,43.88611,45.64958,49.91095,50.18771,54.63257,54.08442,56.88237,54.74237,54.58051,57.679222,58.588257,62.189964,68.64229,73.96202,80.539635,75.90806,75.341965,80.225815,78.401794,80.12958,83.46701,82.44104,79.07785,78.744194,79.630066,103.55221
Belize,Latin America & Caribbean,Upper middle income,GFDD.DI.06,0.56056195,2.468066,3.02949,5.494248,5.8466387,6.612615,8.730497,6.893399,6.889335,4.622766,3.766799,4.482081,3.4204528,8.433268,7.8646317,8.245638,9.633742,9.263356,8.005626,6.798565,5.859126,6.7012362,6.010005,5.779326,5.247394,8.008322,11.3074,11.23131,10.39066,12.27666,17.390581
Belize,Latin America & Caribbean,Upper middle income,GFDD.DI.11,12.6754,13.828123,12.94919,7.4856772,16.86972,19.963552,11.999944,7.359462,9.160283,11.727464,11.879995,11.282136,18.251127,5.9927745,10.486675,14.75096,18.316795,10.5007105,10.825575,16.29301,17.813335,4.488749,6.1405015,-0.78684115,18.59711,16.258434,26.337109,17.845808,7.1258116,15.882184,13.554297
Belize,Latin America & Caribbean,Upper middle income,GFDD.DM.11,44.00159,36.366062,64.574005,66.187645,17.735401,47.93115,54.64502,29.27306,24.366436,43.95342,57.782063,61.04269,56.036514,27.261122,65.831505,60.18688,65.53141,38.229244,53.974834,42.961914,24.352262,44.36857,59.136448,69.083855,69.6279,43.916935,43.990997,60.14995,12.275794,39.492157,65.82419
Belize,Latin America & Caribbean,Upper middle income,GFDD.EI.08,7.092444,5.656584,5.97398,4.398345,4.593418,5.3704777,3.3228152,5.127964,4.93329,5.9014044,5.8476276,5.801598,3.9116793,3.2310672,4.4907703,4.586533,2.9069,3.170966,3.991295,4.501973,6.22203,5.811849,6.2563543,6.1085334,5.424486,4.678367,6.7109733,8.54288,10.42875,9.966114,12.40162
Belize,Latin America & Caribbean,Upper middle income,GFDD.OI.02,34.48997,35.40064,34.690548,33.063457,34.703407,38.87531,40.590126,44.780388,45.04977,47.374046,47.99564,50.8513,49.015926,49.31928,52.19301,53.258907,56.497215,62.22898,67.06809,74.59431,70.180374,69.48018,73.887276,71.69941,73.011765,75.010414,73.74876,70.329636,69.99001,71.22198,90.88321
Belize,Latin America & Caribbean,Upper middle income,SH.STA.BRTC.ZS,97.78531,76.899994,103.17769,94.56106,97.01278,79.0,97.457115,100.6745,79.0,83.799995,100.0,102.953964,97.0,97.10584,87.799995,89.3,95.8,90.7,94.899994,93.5,93.99999,96.2,90.86946,94.2,101.706245,89.0,96.8,93.99999,106.22632,96.12294,113.74397
Belize,Latin America & Caribbean,Upper middle income,SL.IND.EMPL.ZS,18.724443,20.11,19.930002,19.97,19.53,17.81,16.96,18.25,17.99,16.98,17.39,17.44,17.52,17.6,17.74,17.88,17.65,17.29,17.14,16.74,16.41,16.18,15.960001,15.770001,15.610001,15.42,15.71,15.700001,15.59,15.59,21.992548
Benin,Sub-Saharan Africa,Lower middle income,DT.TDS.DPPF.XP.ZS,8.91023,5.1060557,4.818828,5.222766,6.860437,7.2472935,6.161384,8.445157,9.22839,10.381095,12.94876,8.291614,8.686294,6.620173,4.9371247,5.874008,4.137591,2.1452336,1.5869001,2.9339185,2.2841988,2.4405372,2.877175,3.1093848,2.4801733,2.745561,2.9768345,3.010988,5.8407536,13.866765,4.7171345
Benin,Sub-Saharan Africa,Lower middle income,EG.ELC.ACCS.ZS,47.293633,33.56806,44.481678,35.56188,38.809162,40.83078,14.499999,18.589624,19.578255,20.56204,21.531084,21.9,23.415928,24.349323,25.27983,26.209805,27.899998,28.078014,29.021614,29.97515,34.2,36.9,38.4,34.69122,34.099995,29.62,37.095245,34.5,39.246918,40.32869,41.410957
Benin,Sub-Saharan Africa,Lower middle income,GFDD.AI.01,-1626.8665,-1837.1895,3015.4868,3719.2573,8061.524,1180.7749,2538.9768,-669.06866,6396.893,3257.4128,2040.8242,7316.618,5443.4673,5172.5767,46.713696,60.252205,59.99466,52.513786,77.36602,95.18838,110.917534,124.02385,134.03998,148.5426,162.25221,168.26407,182.62192,205.05106,237.05368,289.3159,322.96646
Benin,Sub-Saharan Africa,Lower middle income,GFDD.DI.04,79.211205,75.99036,72.51933,76.356964,80.823044,74.27617,77.46668,65.512314,71.57102,78.052475,80.6321,82.97392,85.585175,89.64495,90.708405,92.75204,99.29527,99.26912,98.279144,94.31998,93.91919,93.14261,92.42708,92.88351,93.53838,94.53963,95.52971,95.47689,95.47956,95.16484,89.4045
Benin,Sub-Saharan Africa,Lower middle income,GFDD.DI.05,25.11555,26.46792,29.622158,26.49092,28.44141,22.873661,23.18015,22.1286,19.50702,16.8263,19.18933,20.072529,17.30096,17.873539,15.397909,17.757648,19.75495,22.233809,25.204739,25.95146,26.98009,27.32708,25.719318,27.76973,30.85405,32.26706,29.77518,28.576868,27.883999,27.77432,30.502357
Benin,Sub-Saharan Africa,Lower middle income,GFDD.DI.06,5.739,5.264925,4.834322,3.5993001,3.192573,3.871128,3.529241,4.160307,3.5885317,2.329559,2.112235,1.903883,1.565345,1.350358,1.168841,0.9808397,0.092962004,0.1192181,0.3358162,1.205006,1.349523,1.651977,1.732808,1.649942,1.554917,1.369151,1.167158,1.244602,1.263612,1.3092121,2.9728649
Benin,Sub-Saharan Africa,Lower middle income,GFDD.DI.11,7.370557,3.6477287,7.567368,4.0546985,2.4134488,2.0333993,5.6705837,-0.18822175,9.731368,-4.771524,-3.8192103,4.5953636,6.1452813,1.1052794,1.1944128,1.30947,1.2565037,1.4369118,1.285172,1.4165683,1.5351734,1.5511783,1.5284107,1.5180026,1.5510675,1.5745419,1.6388109,1.6177267,1.5393294,1.6884024,5.546543
Benin,Sub-Saharan Africa,Lower middle income,GFDD.DM.11,17.63445,29.421436,14.629073,92.91992,27.625156,17.30536,25.91827,11.106223,6.71031,2.166904,1.829798,1.684811,1.947558,1.7586119,1.7792449,1.491843,1.439571,2.234463,1.327271,2.047855,4.035896,5.7481,7.7351117,9.535797,8.65609,13.60956,9.227218,15.020289,8.830556,13.11104,14.207996
Benin,Sub-Saharan Africa,Lower middle income,GFDD.EI.08,2.004541,0.9363282,0.7923734,0.81194746,3.6605659,2.743365,2.6747062,1.820178,1.551987,1.142339,1.0321909,2.0118191,1.507455,2.1595922,1.86946,1.6336541,1.8319911,2.9357932,4.470957,4.588809,4.84312,5.391041,4.849329,4.980235,6.046773,7.409131,7.546918,9.753647,10.00155,8.20487,9.592109
Benin,Sub-Saharan Africa,Lower middle income,GFDD.OI.02,16.49084,17.66937,20.31505,22.33795,19.436201,17.8936,16.9908,15.644991,14.27106,9.475783,10.4501505,11.320451,11.15497,11.46623,11.15234,11.85633,12.600981,15.78373,16.681469,18.330801,19.40891,19.66478,18.61976,19.46883,21.17295,23.09321,22.157,21.33444,21.30742,21.01539,22.57111
Benin,Sub-Saharan Africa,Lower middle income,SH.STA.BRTC.ZS,90.39585,85.8682,91.36944,86.45158,97.71299,91.10847,59.8,88.93668,91.12624,90.58299,91.79177,65.5,93.51357,89.95687,92.595,75.0,74.0,88.39021,87.95973,90.70064,87.2464,83.00731,80.9,90.32668,77.2,86.26422,89.1679,80.47502,78.1,81.39035,96.967804
Benin,Sub-Saharan Africa,Lower middle income,SL.IND.EMPL.ZS,18.918957,20.12,20.09,20.01,20.4,20.280003,20.24,20.18,20.060001,20.01,19.91,19.800001,19.710001,19.6,19.44,19.37,19.24,19.05,18.86,18.76,18.65,18.55,18.46,18.44,18.39,18.430002,18.28,18.28,18.28,18.31,21.379227
Bermuda,North America,High income,DT.TDS.DPPF.XP.ZS,29.288317,14.24967,31.025856,32.30187,16.761023,14.490349,9.735374,10.57057,19.73489,19.037832,24.042984,15.527446,22.204922,22.565609,19.866316,11.913485,5.5743985,7.3593554,9.703374,8.682466,11.900155,13.600363,10.808391,12.573259,11.656045,24.619133,12.335315,8.410092,16.66972,18.772614,17.102125
Bermuda,North America,High income,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Bermuda,North America,High income,GFDD.AI.01,3442.1956,-21034.977,12562.681,2239.1135,11671.347,2242.353,6553.2974,8079.438,7292.7715,7779.784,3395.94,4636.1797,5687.4634,8292.922,7121.943,1778.1711,7281.5312,8216.264,28031.018,8554.561,-5321.8354,6731.052,2072.334,7428.632,5819.137,6851.503,8708.915,7076.8354,936.81085,2189.2842,7690.9727
Bermuda,North America,High income,GFDD.DI.04,52.97182,55.40023,22.351486,50.847103,37.620415,52.951595,53.705757,57.6192,48.461414,41.248367,20.943235,41.95243,51.74839,39.99924,45.55414,55.976486,32.579132,50.067844,54.562935,39.777405,48.515465,31.967764,51.0419,53.013046,63.70249,69.45173,61.246506,67.206085,49.303333,67.17467,40.6332
Bermuda,North America,High income,GFDD.DI.05,184.15137,144.69894,125.72383,172.54234,103.73076,100.53801,198.50026,155.42183,127.85895,118.34847,170.8721,154.62663,114.09391,110.6653,192.83597,139.08365,115.95211,142.29527,169.97516,165.66783,163.09055,153.13766,138.4586,150.6084,137.95407,153.0638,127.08976,145.03528,279.87167,167.94312,170.55017
Bermuda,North America,High income,GFDD.DI.06,1.3810596,8.707559,6.148389,5.6553035,3.0951347,6.655833,3.2338371,7.568858,7.2348638,6.4068317,0.3940807,8.4450445,4.339537,5.7790875,-4.3520184,3.2749767,4.785628,5.697894,4.1169176,7.702556,6.512076,5.8001876,3.7956297,12.355562,6.3770943,1.1917539,7.2059307,6.2511244,7.416889,12.138073,2.2840364
Bermuda,North America,High income,GFDD.DI.11,46.081635,56.748436,36.89788,34.267136,55.742393,18.77756,45.653942,37.19591,33.197433,57.232594,17.286488,30.448275,33.48418,50.949512,26.211403,38.661217,41.32165,49.93601,41.51362,35.792908,49.44697,36.49883,52.83228,36.520164,57.94519,50.772736,44.19937,49.101715,55.784176,45.548088,50.91476
Bermuda,North America,High income,GFDD.DM.11,129.3318,86.99189,126.40998,33.344925,79.65581,102.482475,124.77069,111.57786,75.58942,128.27527,86.14894,57.898277,96.306244,69.253204,112.812294,189.04834,119.92123,141.974,100.76552,129.5278,150.23003,212.00117,138.408,80.06913,124.06879,48.18768,105.12514,81.167,144.2509,129.25146,129.15071
Bermuda,North America,High income,GFDD.EI.08,1.6754502,3.4254751,3.4008522,4.0711317,10.463876,5.5897365,4.7912745,3.306805,5.0871453,8.795501,7.5600195,1.6315155,6.5719986,4.8277516,8.57731,6.8150787,5.137432,4.3348937,2.9608915,8.643224,6.4887238,6.027953,5.1964793,7.209473,6.0112224,4.604414,6.350432,8.495966,9.242551,7.8904066,2.6553304
Bermuda,North America,High income,GFDD.OI.02,40.867954,52.153114,25.441511,37.603165,46.775764,40.19542,33.03696,36.381847,40.729324,33.291386,34.61887,45.109413,33.933487,36.746105,35.97403,44.840897,39.819057,34.17279,41.74389,45.956093,53.638596,47.062256,38.888287,41.201515,55.56311,30.25271,46.476734,57.136917,40.330597,51.16119,57.373676
Bermuda,North America,High income,SH.STA.BRTC.ZS,82.964874,85.39728,82.48679,94.67608,96.29768,86.339264,92.31468,95.22422,97.29443,85.15561,87.89696,93.44322,92.16778,84.909935,87.85119,90.8119,88.19851,85.55095,91.21641,97.80008,93.00933,102.90522,91.90336,99.25065,92.28665,100.59717,91.765854,88.34646,90.60082,96.12016,90.58352
Bermuda,North America,High income,SL.IND.EMPL.ZS,10.743123,14.454087,12.897808,10.517933,12.680667,12.889319,15.739349,8.37035,11.789011,10.722997,11.366923,11.352708,9.11949,11.604338,13.9072075,12.005517,13.823264,4.139854,13.205838,12.266753,11.525436,12.0891,11.965362,10.815304,10.710893,10.135726,12.897522,9.98042,14.429245,12.036061,18.335577
Bhutan,South Asia,Lower middle income,DT.TDS.DPPF.XP.ZS,18.486366,10.798201,14.527014,12.754072,11.898052,12.935696,13.009923,14.358432,19.043646,15.85186,12.018442,26.636404,16.127918,13.790962,16.50639,8.692921,2.5303655,4.69506,11.85071,12.684489,14.404954,11.190278,17.781137,11.007023,11.83565,17.028473,11.374245,10.1204815,10.330206,6.6771097,5.732235
Bhutan,South Asia,Lower middle income,EG.ELC.ACCS.ZS,83.870316,99.28702,92.71047,85.78299,67.8488,94.12923,86.22174,71.44808,84.50556,87.66973,31.15,40.04513,43.978878,41.1,51.83301,59.808113,59.68505,71.8,67.55525,71.5039,73.28291,81.76709,91.5,87.45114,91.48351,95.530716,99.5898,97.7,99.974365,100.0,100.0
Bhutan,South Asia,Lower middle income,GFDD.AI.01,13040.323,-1702.6504,5030.7334,12071.852,9364.563,9015.71,6520.76,7291.189,6441.9243,8902.006,6933.5366,17468.49,15705.239,11481.009,9931.419,7562.866,6170.812,12905.243,6510.4585,8740.178,2462.113,11656.357,24794.822,11511.556,9285.555,10625.788,9232.876,7423.4854,6548.0513,14126.402,10243.457
Bhutan,South Asia,Lower middle income,GFDD.DI.04,97.19236,88.61409,89.34971,94.58247,81.30502,96.25973,89.285065,97.653114,87.53587,93.79304,90.33074,99.932594,96.99786,98.93375,99.55048,98.77773,99.901535,99.91243,99.905334,99.92576,99.93042,99.949615,96.35905,99.97342,99.969696,99.941185,99.93329,99.91544,99.394775,99.97595,99.98347
Bhutan,South Asia,Lower middle income,GFDD.DI.05,21.41796,25.57972,25.48828,28.182991,29.482872,34.489147,32.9243,43.984657,42.74722,49.23479,52.08484,49.209106,53.721237,49.2104,53.66944,52.83538,52.93232,49.075447,66.27062,74.578636,73.41113,65.40162,60.285465,57.85009,64.40611,60.587074,66.313644,70.73484,71.869255,75.72215,100.8737
Bhutan,South Asia,Lower middle income,GFDD.DI.06,6.3456645,5.740514,-0.13722527,1.06956,0.006533616,0.53079826,3.5561154,0.3987305,3.9662635,3.6695416,1.6239512,0.0086448,0.50628287,0.2053671,0.121907204,0.2858488,0.0250119,0.0237479,0.0314515,0.0286741,0.0319632,0.0258804,2.015387,0.013594201,0.015244,0.0320374,0.0366867,0.0518921,0.40118542,0.0165053,0.012938301
Bhutan,South Asia,Lower middle income,GFDD.DI.11,-10.767462,25.69327,43.50016,18.72658,42.844215,54.073746,39.50919,25.73906,33.3757,42.68054,29.329245,47.977684,38.247425,18.274452,19.56636,41.104794,53.894955,38.624752,40.041065,52.801903,59.187,39.970844,60.8716,57.17079,29.740551,61.474102,33.941776,51.93531,53.81255,59.18175,43.054764
Bhutan,South Asia,Lower middle income,GFDD.DM.11,61.23124,38.013508,66.124054,51.580414,31.560492,74.665794,28.762665,47.783577,17.086712,62.049065,26.74076,58.522587,69.852646,87.60531,66.463524,96.22961,9.395507,94.67219,78.70985,71.611694,29.799925,68.381775,37.1875,36.20107,69.20053,61.49245,93.1059,170.87497,50.50263,52.863857,97.41637
Bhutan,South Asia,Lower middle income,GFDD.EI.08,1.168796,1.2554481,12.90516,11.879389,7.342769,5.953158,5.647283,5.383993,3.243315,2.5493238,2.0735521,2.900772,10.36633,6.3665233,12.313109,5.468589,4.039426,4.182076,2.908309,5.6933413,3.7770922,3.682682,7.000877,4.580849,5.636981,8.432863,7.2095304,10.5189,7.9994016,4.423274,6.363952
Bhutan,South Asia,Lower middle income,GFDD.OI.02,17.56439,21.07825,19.94735,23.324251,25.20193,29.897747,28.99415,38.34771,37.62254,43.598038,45.42915,41.816208,47.21115,42.804787,46.97014,45.99398,45.96294,42.386818,44.457207,66.239975,65.48669,57.0659,54.76389,52.594658,59.533028,55.46214,60.57853,65.23962,66.3863,69.59005,94.09809
Bhutan,South Asia,Lower middle income,SH.STA.BRTC.ZS,89.66985,101.81034,94.8802,95.30546,12.0,92.820366,92.92199,92.23119,90.40577,89.37293,27.3,92.94855,89.49551,56.1,91.564476,52.3,57.099995,71.4,66.299995,66.0,64.5,70.0,81.0,89.0,89.0,89.0,89.0,97.200005,96.2,101.096695,96.06121
Bhutan,South Asia,Lower middle income,SL.IND.EMPL.ZS,10.3101,5.85,5.9,5.91,5.96,6.02,6.08,6.12,6.18,6.35,6.62,6.95,7.27,7.38,7.5400004,7.6400003,7.5500007,7.25,6.83,6.67,6.63,9.2,9.910001,10.96,10.83,9.650001,9.94,10.21,10.22,10.150001,10.269301
Bolivia,Latin America & Caribbean,Lower middle income,DT.TDS.DPPF.XP.ZS,34.170734,29.735739,34.343178,34.382492,25.732483,25.75135,25.608751,23.776648,25.96246,18.55356,18.209047,16.397844,14.40157,14.196996,10.915137,9.775656,6.9009566,5.3754945,6.4488335,4.7488275,4.356918,2.4998062,3.570367,2.2065923,2.6308846,5.2460613,5.529781,5.951079,6.389152,7.546759,10.733656
