Country Name,Country Code,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Region,Income Group
Fiji,FJI,GFDD.DI.06,0.0089899,0.0114104,0.004776,0.3510406,0.003741,0.0036089,,,,1.327994,1.570725,1.76034,1.470443,2.07338,1.716835,2.819063,3.738833,3.306988,2.88193,4.038077,3.1753,2.57306,2.169369,1.685705,1.098118,0.9720847,0.8891754,0.7693194,0.7206346,0.9775681,3.837135,East Asia & Pacific,Upper middle income
Fiji,FJI,GFDD.DI.11,,,,,,,,,,,,,,,,,13.941282,15.18043,14.322015,16.4104,15.595707,15.421147,17.086983,17.008191,14.692129,14.776882,15.190096,14.980807,14.973207,15.791513,19.757234,East Asia & Pacific,Upper middle income
Fiji,FJI,GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,Upper middle income
Fiji,FJI,GFDD.EI.08,6.867949,8.798712,9.118338,9.148521,8.419437,7.328169,7.518347,8.333905,7.957221,6.683974,6.549974,5.692834,5.627205,6.950058,6.421934,7.030283,6.449126,6.324922,5.739718,8.520065,6.541574,4.647558,4.012276,5.917017,7.007612,7.598757,5.762671,5.225816,5.396632,5.379088,8.862902,East Asia & Pacific,Upper middle income
Fiji,FJI,GFDD.OI.02,45.10879,50.46357,51.3275,49.72253,48.09794,48.59439,45.16996,40.23012,35.78883,34.78619,37.0103,33.6614,33.68535,39.51687,40.38875,43.85435,50.70422,55.35229,49.26743,52.58787,50.7137,58.21017,58.93444,66.90522,62.25871,66.4376,66.09325,66.93884,65.5748,65.95886,81.1143,East Asia & Pacific,Upper middle income
Fiji,FJI,SH.STA.BRTC.ZS,95.3,94.5,,97.6,96.2,96.2,96.3,96.2,96.7,96.4,96.9,98.4,96.9,96.7,97,97.2,99.3,99,98.8,99.8,99.7,99.6,99.3,99.7,99.7,99.9,99.8,,,,,East Asia & Pacific,Upper middle income
Fiji,FJI,SL.IND.EMPL.ZS,,22.3400001525879,22.4599990844727,22.4599990844727,22.4799995422363,22.4699993133545,22.5200004577637,22.3700008392334,22.2999992370605,22.3799991607666,22.1299991607666,21.9899997711182,21.7600002288818,21.4099998474121,21.2199993133545,20.8500003814697,20.0400009155273,18.9799995422363,18.2099990844727,17.3299999237061,16.7399997711182,16.1399993896484,15.460000038147,15.1000003814697,14.8400001525879,14.5500001907349,14.1700000762939,14.2200002670288,14.2299995422363,14.1400003433228,,East Asia & Pacific,Upper middle income
Finland,FIN,DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
Finland,FIN,EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Europe & Central Asia,High income
Finland,FIN,GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
Finland,FIN,GFDD.DI.04,98.88233,99.06884,98.80717,98.51235,98.49207,98.6797,98.85912,98.97292,99.10402,,,99.87672,99.96234,99.99287,99.99347,99.99419,99.7625,99.71548,99.75014,99.61282,99.70544,99.77837,99.87708,99.85541,99.73482,96.60957,92.03465,90.10016,89.49015,89.65027,86.52656,Europe & Central Asia,High income
Finland,FIN,GFDD.DI.05,53.31351,58.37628,59.14728,59.27509,56.54135,55.09657,51.67012,48.80783,46.47023,,,46.53991,51.06879,54.29492,56.00097,58.48427,60.84721,64.8082,65.62891,70.88865,71.97504,72.42093,70.87254,71.55603,73.08128,77.91518,76.7771,77.89227,78.08608,78.13652,89.36196,Europe & Central Asia,High income
Finland,FIN,GFDD.DI.06,0.9443478,0.8572264,1.064709,1.215118,1.067,0.8847919,0.7197862,0.5906848,0.5046867,,,0.0732915,0.0228978,0.0046129,0.0044092,0.0042505,0.1839245,0.2282544,0.2100224,0.3521378,0.2774485,0.2121233,0.1208733,0.1448701,0.2687328,3.612366,8.855819,11.04635,11.94339,11.92235,16.9054,Europe & Central Asia,High income
Finland,FIN,GFDD.DI.11,,,,,,12.754061,15.557928,19.265931,21.195445,32.589272,29.795811,25.355395,24.601646,25.741191,24.504592,26.802358,27.498453,25.437799,22.030216,26.381178,28.233843,25.824751,28.013607,30.10029,31.856121,33.243715,33.634861,32.031048,30.100165,31.498559,33.247625,Europe & Central Asia,High income
Finland,FIN,GFDD.DM.11,,,,,,,,,,14.74993,24.48977,27.59771,37.81948,41.29985,47.12516,43.84282,54.20779,52.14622,41.59349,59.65664,62.26199,57.65845,68.46666,67.14261,64.41652,70.5741,65.5765,61.08292,57.12436,55.18644,58.25501,Europe & Central Asia,High income
Finland,FIN,GFDD.EI.08,2.190547,3.942163,8.926305,12.97055,17.22289,37.99359,30.16722,34.05715,34.0876,,,6.805044,5.391081,4.442863,3.779967,3.981492,3.863572,3.723166,3.747458,4.415479,5.973116,6.211174,6.50726,7.181346,8.233082,8.541759,8.422291,7.44451,7.852039,8.255414,8.827578,Europe & Central Asia,High income
Finland,FIN,GFDD.OI.02,48.78036,54.19855,55.60228,55.92326,53.60148,52.26269,48.79267,46.09864,43.99992,,,44.60479,46.91419,49.6425,50.43777,52.35689,54.42316,58.33422,58.53499,62.82304,63.53679,63.42286,61.41755,62.19429,63.39918,67.17458,67.21742,68.03593,67.15054,67.08887,77.40709,Europe & Central Asia,High income
Finland,FIN,SH.STA.BRTC.ZS,98.8,,98.6,98.6,98.5,98.5,98.4,98.4,98.3,98.4,98.4,98.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,,99.7,99.9,99.9,99.9,100,,,Europe & Central Asia,High income
Finland,FIN,SL.IND.EMPL.ZS,,28.7800006866455,28.1599998474121,27.7800006866455,27.7099990844727,27.6000003814697,27.0900001525879,27.4200000762939,28.2600002288818,27.7299995422363,27.9500007629395,27.0799999237061,27.1499996185303,26.7000007629395,26.0699996948242,25.8099994659424,25.6900005340576,25.7199993133545,25.1499996185303,23.9500007629395,23.2999992370605,23,22.7900009155273,22.8500003814697,21.8999996185303,21.7000007629395,22.1599998474121,22.1599998474121,22.3400001525879,21.6399993896484,,Europe & Central Asia,High income
France,FRA,DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
France,FRA,EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Europe & Central Asia,High income
France,FRA,GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
France,FRA,GFDD.DI.04,98.81942,98.94688,98.71629,98.9539,99.02179,99.19975,99.08493,99.16486,,,,99.72333,99.75595,99.65365,99.63038,99.59086,99.58302,99.53164,99.31638,99.22137,99.00138,98.17341,97.55823,98.07339,98.28148,95.00817,90.13938,86.71548,85.77752,86.54259,83.9122,Europe & Central Asia,High income
France,FRA,GFDD.DI.05,61.09971,58.4976,57.17815,58.87624,60.73696,65.18942,65.94555,68.52883,,,,62.48667,64.81972,69.85399,72.04398,74.7849,77.91884,82.14067,88.04816,90.80576,90.71884,88.16899,90.94854,90.00297,91.38085,92.96784,96.44778,101.4104,102.6403,106.202,131.1224,Europe & Central Asia,High income
France,FRA,GFDD.DI.06,1.21693,1.083625,1.337154,1.059823,0.9781069,0.8096278,0.9239925,0.8455108,0.8085357,,,0.2621246,0.2290547,0.3264303,0.3484701,0.4035313,0.4225306,0.4949623,0.7484015,0.8899413,1.152314,2.115363,2.882995,2.248499,1.976304,5.934963,12.42488,17.66729,19.32163,18.55528,26.31672,Europe & Central Asia,High income
France,FRA,GFDD.DI.11,,,,,32.826158,39.377053,45.627766,53.432881,57.58224,65.763002,68.292049,65.951177,63.331505,66.062455,77.830764,84.065961,83.502933,85.503446,79.336417,90.915782,95.001441,91.077465,99.396703,103.08984,111.58535,112.3382,120.27864,121.064,116.90352,122.28127,132.04159,Europe & Central Asia,High income
France,FRA,GFDD.DM.11,,,,,,,,,,26.75746,33.22135,38.23477,48.73973,55.80346,61.71188,61.37487,74.16101,80.36328,72.70901,86.53185,80.91695,66.12387,73.56334,73.28344,69.40326,73.85466,71.51211,74.62008,67.41327,71.43633,85.71889,Europe & Central Asia,High income
France,FRA,GFDD.EI.08,64.66733,57.72622,61.76043,69.90515,,,,,,,,17.52223,17.57897,18.36728,17.3285,18.09067,16.68668,16.40561,16.23224,18.37017,18.38701,16.90066,18.64555,18.45244,18.94835,17.88111,16.9189,15.80573,14.71371,14.5868,17.78575,Europe & Central Asia,High income
France,FRA,GFDD.OI.02,57.13637,54.67699,53.48211,55.26564,57.20181,61.70189,62.51618,65.14561,,,,58.96171,58.9975,63.23683,64.49737,66.37388,68.27644,70.94336,76.45665,77.9569,76.74533,76.15035,77.81932,76.67371,76.99005,78.21719,80.93669,84.08621,85.38626,87.96909,,Europe & Central Asia,High income
France,FRA,SH.STA.BRTC.ZS,,,,99,,,,,,,,99.6,,,98,97.9,98.3,98.1,98,97.9,97.5,96.2,97.1,98.3,98.3,97.7,97.4,98,98.1,,,Europe & Central Asia,High income
France,FRA,SL.IND.EMPL.ZS,,28.3899993896484,28.0900001525879,27.5100002288818,26.8299999237061,26.9400005340576,26.5100002288818,26.5599994659424,26.3299999237061,26.2999992370605,26.2700004577637,26.0300006866455,25.3999996185303,24.1399993896484,24.25,23.7800006866455,23.7999992370605,23.3199996948242,23.25,22.6700000762939,22.25,22.1700000762939,21.7600002288818,21.3099994659424,20.5300006866455,20.3199996948242,20.2299995422363,20.4099998474121,20.2399997711182,20.4300003051758,,Europe & Central Asia,High income
French Polynesia,PYF,DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.DI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.DI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.DI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.DI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.EI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,GFDD.OI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,SH.STA.BRTC.ZS,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,East Asia & Pacific,High income
French Polynesia,PYF,SL.IND.EMPL.ZS,,15.4899997711182,15.5200004577637,15.5,15.4799995422363,15.4700002670288,15.5299997329712,16,16.4200000762939,16.75,17.0799999237061,17.5300006866455,17.9400005340576,17.9099998474121,17.6700000762939,17.5599994659424,17.3700008392334,17.2999992370605,17.3099994659424,17.1100006103516,16.8199996948242,16.4899997711182,16.3600006103516,16.3400001525879,16.3700008392334,16.3899993896484,16.4300003051758,16.5,16.5599994659424,16.6399993896484,,East Asia & Pacific,High income
Gabon,GAB,DT.TDS.DPPF.XP.ZS,4.75503943316353,10.1230094844622,14.4262712693591,4.18896676986541,8.64249184616786,14.7369754156347,10.3296391170195,12.5684053985893,12.935603581526,18.0217259094308,9.22793558487686,15.8310508401372,14.9873464732762,10.9479368813716,5.63093443690686,3.47481832351412,,12.1298775690683,28.5199636113714,6.15559461971952,4.77783536906894,3.91158517733882,4.15178474910969,11.997792972759,6.06602838352295,8.49922098218233,,,,,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,EG.ELC.ACCS.ZS,,,,,,,,,,,73.5999984741211,77.1408004760742,77.8424377441406,78.5388412475586,79.2323532104492,81.5999984741211,80.6201782226563,81.3195495605469,82.0261535644531,82.7426986694336,89.4617233276367,88.8595657348633,89.3000030517578,86.4000015258789,86.9643096923828,87.3768615722656,88.2038269042969,86.2699966430664,89.8815155029297,90.7262954711914,91.5715637207031,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.AI.01,,,,,,,,,,,,,,,,,,,141.70926,143.1018,156.82799,171.11222,163.39561,205.12053,,,,,,,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.DI.04,89.11732,88.82754,82.64111,81.04155,78.02816,78.25181,74.33095,83.42255,67.77666,68.97491,72.92688,66.15363,69.77079,71.52879,69.02067,73.3372,86.25404,88.67364,99.84499,87.29791,75.37022,80.97614,84.46909,86.67754,87.34655,78.95454,80.49271,71.63184,72.522,70.73192,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.DI.05,16.33852,18.81228,16.31186,15.50195,14.01015,14.50226,14.44579,15.05973,17.37561,15.52839,14.61413,15.40334,16.18418,15.67083,16.08173,16.84435,18.41698,17.53975,16.42869,20.3055,19.53442,20.87746,22.287,24.93171,23.47029,24.8971,24.45479,19.36199,23.86972,22.92761,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.DI.06,2.483957,2.790446,3.918433,4.080766,4.118426,4.117809,4.243237,2.813837,7.982117,6.993278,4.360429,6.746643,6.253722,5.211138,4.812105,3.489126,1.693581,1.851936,0.0146153,1.582423,3.454742,2.843293,2.793874,2.993786,2.896009,5.356881,5.481649,6.544751,7.291977,7.681842,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.DI.11,,,,,,,,,,,,,,1.5936504,1.5434413,1.3149445,1.4160417,1.3628772,1.2620856,1.596173,1.3246194,1.2946329,1.4198957,1.6960284,1.5520768,1.7776103,1.8501413,1.8240275,,,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.EI.08,6.96655,7.091375,7.240345,6.694285,7.3899,6.474234,5.350709,5.145503,5.643332,5.243452,2.86338,3.113594,3.329125,2.993165,2.643323,1.955941,1.789508,2.064704,1.311293,1.587681,3.070164,3.476515,3.917669,4.493507,5.478106,5.611797,8.823941,6.272151,6.191171,5.215149,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,GFDD.OI.02,12.51561,14.68232,12.41822,12.2018,10.6989,10.41419,10.43299,11.07684,12.60699,11.80979,11.37304,11.91085,12.60638,12.37156,12.67998,12.79805,14.25451,13.61609,12.93323,15.76874,16.3103,17.39159,18.20478,20.19083,18.91319,20.04554,19.6378,14.85432,19.28909,18.66837,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SH.STA.BRTC.ZS,,,,,,,,,,,85.5,85.5,,,,,,,,,,,89.3,,,,,,,,,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SL.IND.EMPL.ZS,,9.4399995803833,9.52999973297119,9.57999992370605,9.59000015258789,9.61999988555908,9.64000034332275,9.64000034332275,9.67000007629395,9.77000045776367,9.81999969482422,9.84000015258789,9.89000034332275,9.90999984741211,9.94999980926514,9.97000026702881,10.0500001907349,10.0699996948242,10.1499996185303,10.2299995422363,10.2600002288818,10.3000001907349,10.3599996566772,10.4099998474121,10.4700002670288,10.5200004577637,10.5900001525879,10.6499996185303,10.710000038147,10.7399997711182,,Sub-Saharan Africa,Upper middle income
"Gambia, The",GMB,DT.TDS.DPPF.XP.ZS,21.785778948063,13.216906013891,12.3591757235331,11.1364897376063,13.3864850393948,15.0859244994497,12.0600605342433,11.2896848400612,,,,,,14.4990141693131,20.5353649690349,14.6435131959447,14.3499778047192,12.9801906863864,5.13643667209764,6.71964286416283,8.41266697717588,10.4673874521159,9.38408789591121,10.977563555542,18.2605906792781,18.7420553639647,22.2508978370317,15.7755159426845,12.591583878162,12.6994991689198,17.638857315413,Sub-Saharan Africa,Low income
"Gambia, The",GMB,EG.ELC.ACCS.ZS,,,,17.7,18.2500495910645,19.921443939209,21.5901184082031,23.255392074585,24.9165878295898,26.572940826416,34.2999992370605,29.8700199127197,31.5175647735596,27.7999992370605,34.7993011474609,30.4562683105469,38.0789451599121,39.7242279052734,41.3767395019531,43.039192199707,46.6552772521973,48.2470855712891,49.8279304504395,51.5,52.9337272644043,54.5619888305664,56.3274078369141,56.2000007629395,60.2999992370605,62.0999984741211,62.2730674743652,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.DI.04,91.07559,92.89047,58.94673,63.52456,60.67513,67.54232,71.26556,76.91203,79.42136,81.86147,85.68476,88.07249,83.60802,67.27187,66.94464,74.20968,92.11153,93.52559,94.64738,97.18181,82.67496,82.82881,82.66233,74.51854,67.72026,,,61.41403,64.57436,68.09075,62.83005,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.DI.05,20.65765,10.76107,11.62013,12.09792,11.1988,12.19602,11.6456,14.51802,14.6656,15.83717,19.80051,21.95304,27.80646,33.05418,18.80485,20.92553,26.22195,25.99354,28.26478,30.26802,30.74717,35.5232,34.36472,36.14175,37.97905,,,38.28397,39.4721,44.42,52.41172,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.DI.06,1.567872,0.5501269,4.289847,4.152166,4.403188,3.653574,3.384574,3.19519,2.915725,2.814539,2.456248,2.546916,3.730387,8.643957,4.62777,4.228639,1.290146,1.117559,1.043212,0.6013539,4.750478,5.489135,5.671822,9.280563,13.49898,,,17.09993,14.66492,13.35637,17.85191,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.DI.11,,,,,,,,,,,,,,,,,,,,,1.0794411,1.1821568,1.1318505,1.0677206,1.1639266,0.9015422,0.87189555,0.80731158,0.73263492,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.EI.08,2.574974,2.187598,2.33128,1.743238,1.207175,2.629935,3.830992,4.471596,4.844363,5.057145,6.441104,7.825194,6.48369,4.579866,5.063897,7.347467,9.164756,9.386777,10.79297,13.44814,15.2997,18.18494,17.17587,17.36286,19.74466,,,21.77339,20.2831,20.70189,21.81423,Sub-Saharan Africa,Low income
"Gambia, The",GMB,GFDD.OI.02,14.32174,7.737472,8.360978,8.835821,8.299763,8.890544,8.576776,10.12005,10.77943,11.74706,14.40418,16.38203,20.88318,24.5414,13.90188,16.07586,19.67357,20.68665,22.97641,25.07933,25.97135,29.80147,28.15338,29.5601,31.14166,,,30.1973,31.30602,35.7788,41.72429,Sub-Saharan Africa,Low income
"Gambia, The",GMB,SH.STA.BRTC.ZS,44.1,,,,,,,,,,51.6,,,,,,52.1,,,,56.1,,,57.2,,,,,82.7,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,SL.IND.EMPL.ZS,,18.0200004577637,17.9599990844727,17.8999996185303,17.8299999237061,17.7700004577637,17.6900005340576,17.6399993896484,17.5799999237061,17.5100002288818,17.4500007629395,17.3799991607666,17.3500003814697,17.2199993133545,17.0900001525879,17.0200004577637,16.9099998474121,16.7600002288818,16.5599994659424,16.3600006103516,16.1700000762939,16.0900001525879,15.9099998474121,15.7299995422363,15.6300001144409,15.4799995422363,15.3400001525879,15.1899995803833,15.0900001525879,15.0100002288818,,Sub-Saharan Africa,Low income
Georgia,GEO,DT.TDS.DPPF.XP.ZS,,,,,,,,6.00763146761267,23.2555337001981,15.0392643441541,12.2125008643105,7.24011550002088,9.16572330691471,10.3207793069009,11.8382736321055,6.87752217802373,8.83440938354583,4.3759839663012,4.77017805946143,6.84971064562939,6.29376562303332,11.9778268820896,6.32919502572813,9.23271163498605,7.59137228176148,9.71406812347272,5.97398605897148,7.18037024492765,5.17908080068613,5.15892422609576,13.6272216891868,Europe & Central Asia,Upper middle income
Georgia,GEO,EG.ELC.ACCS.ZS,,,,,,,,,,,99.8118133544922,99.8053283691406,99.9000015258789,100,99.9300003051758,97.9350509643555,100,100,100,100,100,100,100,100,100,100,100,100,99.9000015258789,100,100,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.AI.01,,,,,,,,,,,,,,,207.14057,353.86781,441.51374,495.2883,554.808,598.70416,683.4663,732.45499,823.49174,806.19293,871.56933,897.68435,977.55636,1063.5962,1182.5175,902.36373,868.7907,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.DI.04,,,,,,57.18406,30.31356,27.50694,28.37755,29.94798,33.95824,39.11836,44.22741,47.60235,52.09121,65.82896,75.833,84.80012,89.16477,88.46867,90.8152,92.55289,94.76012,95.66048,96.54788,97.14445,97.5489,98.03918,97.77654,96.99255,96.86845,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.DI.05,,,,,,7.738744,6.82303,8.273599,7.444932,7.952803,10.38249,11.0577,11.67139,12.4806,15.48786,16.56422,19.50619,23.69967,17.65216,19.99203,22.54067,22.94646,23.93006,28.60258,30.77206,31.8106,36.27499,36.53757,39.04015,41.252,50.60801,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.DI.06,,,,,,4.623174,7.670154,10.41039,12.11544,14.08927,14.56822,12.70355,11.7186,10.89108,9.710095,8.000341,6.47054,5.184177,4.108122,4.250592,3.29507,2.708268,1.955922,1.840611,1.683208,1.486042,1.414737,1.171434,1.449953,2.130487,2.781114,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.DI.11,,,,,,,,,,,,,,,,,,,1.3123016,1.8430314,2.0549238,1.9785007,2.3146552,1.8762002,1.579744,1.5334328,1.513271,1.4234444,1.6664371,1.6222477,1.8535684,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.DM.11,,,,,,,,,,,,,,,0.2548716,2.77E-17,2.29E-17,0.0744936,0.0007115,0.0008455,0.0007436,0.0012597,0.0137916,0.0248636,0.2744228,0.7441596,1.184101,2.252957,3.055131,2.837875,2.947068,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.EI.08,,,,,,0.06057,0.0327823,0.1067674,0.0223049,0.0299956,0.0945875,0.629542,1.032312,1.080139,0.6738473,0.6095174,0.7980449,0.506466,0.4341355,1.660451,2.294835,2.392015,2.208129,3.123134,4.653961,5.004501,5.586808,5.945399,6.284306,5.786084,9.217632,Europe & Central Asia,Upper middle income
Georgia,GEO,GFDD.OI.02,,,,,,2.608253,2.253866,3.007543,3.219731,3.648509,5.166928,5.802689,6.409193,7.312376,9.203269,10.22363,13.48142,16.8477,16.88709,19.64954,22.11576,22.20984,23.33578,27.75847,29.71092,32.82736,37.71312,38.06121,40.15095,42.37172,54.08721,Europe & Central Asia,Upper middle income
Georgia,GEO,SH.STA.BRTC.ZS,96.6,91.3,91.1,90.8,,,,,96,96.4,95.5,96.6,97.4,97.2,97.5,98.3,98.8,99.4,99.6,99.7,99.6,99.8,99.8,99.9,99.9,99.9,99.9,,99.4,,,Europe & Central Asia,Upper middle income
Georgia,GEO,SL.IND.EMPL.ZS,,13.0600004196167,12.5,11.960000038147,11.5,11.1099996566772,10.8400001525879,10.5500001907349,10.1899995803833,9.44999980926514,9.80000019073486,9.27999973297119,8.22000026702881,8.35000038146973,8.84000015258789,9.28999996185303,9.05000019073486,10.3699998855591,10.2600002288818,10.210000038147,10.6000003814697,10.9399995803833,10.8299999237061,10.8199996948242,11.1000003814697,11.0200004577637,11.9099998474121,13.1700000762939,14.3900003433228,14.2600002288818,,Europe & Central Asia,Upper middle income
Germany,DEU,DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
Germany,DEU,EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Europe & Central Asia,High income
Germany,DEU,GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income
Germany,DEU,GFDD.DI.04,99.14592,99.19733,99.10661,99.32133,99.3976,99.47796,99.52735,99.54993,99.57674,,,99.85368,99.85395,99.85306,99.85281,99.85191,99.85143,99.84888,99.84953,99.84769,99.84726,99.84427,99.84682,99.83942,99.83978,97.05894,92.44248,89.20719,88.12473,88.26871,84.57683,Europe & Central Asia,High income
Germany,DEU,GFDD.DI.05,68.45734,59.96447,60.24873,64.97749,63.73443,64.27882,68.08082,68.30053,70.35909,,,64.38013,67.26721,69.72816,69.91889,72.83078,73.82436,77.39293,82.25055,84.62185,84.09027,85.11446,89.35013,90.03059,90.24042,94.53046,96.05406,96.11733,97.5297,99.21805,111.4447,Europe & Central Asia,High income
Germany,DEU,GFDD.DI.06,1.029447,0.8700151,0.9979453,0.8092703,0.7433162,0.6669483,0.6396404,0.6319355,0.6175088,,,0.2043691,0.2019908,0.2007624,0.1962413,0.1940297,0.1861573,0.177632,0.1743577,0.1815409,0.1731789,0.1649119,0.1617668,0.1655433,0.1589449,2.942588,7.724755,11.11693,12.19971,12.11248,17.77955,Europe & Central Asia,High income
Germany,DEU,GFDD.DI.11,,,,,,33.738817,36.886353,42.067052,45.213957,51.888778,52.65048,53.662763,54.069523,57.940965,58.314402,59.957873,58.805491,57.750155,54.605791,57.851889,58.16924,56.677408,59.574474,61.206538,63.189897,63.012643,63.136241,61.362253,59.825854,63.289591,67.872079,Europe & Central Asia,High income
Germany,DEU,GFDD.DM.11,,,,,,,,,,17.59563,21.70889,24.92757,30.87808,32.20214,35.82511,36.76095,46.15277,48.77363,41.64282,52.78919,53.41604,46.22659,57.06393,57.95714,54.92215,58.1848,56.70966,60.91978,54.51298,59.48856,68.48472,Europe & Central Asia,High income
Germany,DEU,GFDD.EI.08,46.53045,40.05297,43.84281,48.50859,51.23435,56.93478,60.44687,62.3991,62.1431,,,27.0563,26.67712,26.48105,26.68507,25.37532,23.03831,20.2346,18.69746,20.24087,24.71506,20.82957,21.63661,20.83732,19.74496,18.99464,17.18567,14.74216,12.87702,11.97559,12.25353,Europe & Central Asia,High income
Germany,DEU,GFDD.OI.02,61.37436,53.65786,53.39634,57.98412,56.70179,57.14745,60.70911,61.06994,63.45535,,,60.11213,61.91441,63.60712,63.186,65.42558,65.89095,68.77578,72.54626,75.23013,74.64646,75.19116,78.25276,79.53912,80.17319,82.58025,83.75291,84.31528,85.68807,87.36482,97.11584,Europe & Central Asia,High income
Germany,DEU,SH.STA.BRTC.ZS,,,,,,,,,,98.7,98.6,98.6,98.6,98.6,98.2,98.2,98.4,98.4,98.5,98.3,98.4,98.4,98.5,98.5,98.6,98.8,97.8,98.8,,,,Europe & Central Asia,High income
Germany,DEU,SL.IND.EMPL.ZS,,37.7200012207031,37.3699989318848,36.7400016784668,36.4199981689453,36,35.2700004577637,34.6699981689453,34.3899993896484,33.8300018310547,33.5299987792969,32.7799987792969,32.3699989318848,31.3799991607666,31.25,29.8400001525879,29.6499996185303,29.8999996185303,29.3400001525879,28.7999992370605,28.3099994659424,28.2399997711182,28.1900005340576,27.7800006866455,28.0499992370605,27.6900005340576,27.3799991607666,27.3999996185303,27.3400001525879,27.1800003051758,,Europe & Central Asia,High income
